StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5a,A5a_4_TEXT,A5a_DO,A6a,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7a,C3_1,C3_2,C3_3,C3_4,C3_DO,C4_1,C4_2,C4_3,C4_4,C4_DO,C5_1,C5_2,C5_3,C5_4,C5_DO,C6_1,C6_2,C6_3,C6_4,C6_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
10/12/2022 20:14,10/12/2022 20:20,IP Address,66.223.145.226,100,401,TRUE,10/12/2022 20:20,R_2tsrU6YFj81QiZ6,,,,,61.2049,-149.8096,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arizona|Arkansas|Alabama|Alaska|Other,,74,Female,,Male|Female|Other|Prefer not to tell,White,,White|Middle Easterners and North Africans|American Indian and Alaska Native|Latino or Hispanic|Asian and Pacific Islanders|Black or African American|Other,Independent,,,,Closer to the Democratic Party,Some college but no degree,,Very likely,,ranked-choice voting,,,,1,Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican),3,2,4,1,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican),1,,,,Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat),1,2,3,4,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),Not a fan because there are more republicans than democrats running.,,,,6347742b-0b82-159d-76ab-4717f8a45549,,1000,26899817,"Mozilla/5.0 (Linux; Android 9; KFMAWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/104.2.16 like Chrome/104.0.5112.114 Safari/537.36"
10/12/2022 21:18,10/12/2022 21:22,IP Address,24.196.29.26,100,254,TRUE,10/12/2022 21:22,R_1MSYnAoVb57w3ia,,,,,32.3546,-86.2629,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alaska|Alabama|Arkansas|Arizona|Other,,24,Female,,Male|Female|Other|Prefer not to tell,White,,Asian and Pacific Islanders|White|Black or African American|American Indian and Alaska Native|Middle Easterners and North Africans|Latino or Hispanic|Other,Republican,,,Not very strong Republican,,Bachelor's degree,,I already voted using Vote-by-Mail,,ranked-choice voting,1,3,2,4,Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian),1,3,2,4,Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican),4,2,3,1,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican),4,1,3,2,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),It’s okay it’s a way for people to express opinions but maybe not who is best for the position ,,,,6347837d-340e-84fb-fc59-0ef53e674fb7,,1352,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/12/2022 22:21,10/12/2022 22:30,IP Address,24.237.141.162,100,529,TRUE,10/12/2022 22:30,R_21yNQ1lgTxZeoLq,,,,,60.1329,-149.3985,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arizona|Alaska|Alabama|Arkansas|Other,,42,Female,,Female|Male|Other|Prefer not to tell,White,,White|American Indian and Alaska Native|Latino or Hispanic|Middle Easterners and North Africans|Black or African American|Asian and Pacific Islanders|Other,Independent,,,,Closer to the Democratic Party,Associate degree,,Very likely,,first-past-the-post,3,4,1,2,Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian)|Mary S. Peltola  (Registered Democrat),3,4,1,2,Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian),2,1,3,4,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),2,1,4,3,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),I don’t like it. I think you should vote for 1 person and that’s it.,,,,63479236-f70d-2d46-05a4-c722011175d5,,1156,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/12/2022 23:10,10/12/2022 23:23,IP Address,209.165.187.120,100,757,TRUE,10/12/2022 23:23,R_2EyDPGo4xIoU3ph,,,,,60.6164,-151.2618,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alabama|Arizona|Arkansas|Alaska|Other,,46,Female,,Male|Female|Other|Prefer not to tell,White,,Black or African American|American Indian and Alaska Native|Middle Easterners and North Africans|White|Asian and Pacific Islanders|Latino or Hispanic|Other,Republican,,,Strong Republican,,Some college but no degree,,Very likely,,first-past-the-post,2,,1,,Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),2,3,1,4,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian),,,1,,Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),4,3,1,2,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican),I don't like it more cheating can happen ,,,,63479d8c-9374-9bdd-c62b-28b1c9384380,,1634,26899817,"Mozilla/5.0 (Linux; Android 11; moto g stylus (2022)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36"
10/12/2022 23:28,10/12/2022 23:32,IP Address,216.137.250.195,100,210,TRUE,10/12/2022 23:32,R_tMdjKzfJoNMIa5z,,,,,61.5883,-149.3959,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Alaska|Arizona|Arkansas|Alabama|Other,,54,Female,,Female|Male|Other|Prefer not to tell,White,,Latino or Hispanic|American Indian and Alaska Native|Middle Easterners and North Africans|White|Asian and Pacific Islanders|Black or African American|Other,Republican,,,Strong Republican,,Bachelor's degree,,Very likely,,ranked-choice voting,2,,1,,Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian),2,3,1,4,Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian),,2,,1,Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),4,2,3,1,Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),I do not like ranked choice because people from the same party can cancel each other out leaving another party to take the lead,,,,6347a204-0a18-ca12-bfcf-89a72a8484d7,,861,26899817,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
10/12/2022 23:50,10/12/2022 23:58,IP Address,64.186.121.9,100,510,TRUE,10/12/2022 23:58,R_1LpuBtEQsQFTsTS,,,,,59.2512,-135.5499,anonymous,EN,0.800000012,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alaska|Arkansas|Alabama|Arizona|Other,,54,Female,,Male|Female|Other|Prefer not to tell,White,,Middle Easterners and North Africans|White|Asian and Pacific Islanders|American Indian and Alaska Native|Latino or Hispanic|Black or African American|Other,Independent,,,,Closer to the Democratic Party,Master's degree,,Very likely,,ranked-choice voting,3,1,,2,Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian)|Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican),3,1,4,2,Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat),2,,1,3,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican),2,4,1,3,Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),I support ranked-choice voting because it increases the probability of a candidate with the majority of support to be elected.,,,,6347a685-1253-5607-1aa1-821784928eef,,861,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Safari/605.1.15"
10/13/2022 0:34,10/13/2022 0:39,IP Address,24.237.116.36,100,302,TRUE,10/13/2022 0:39,R_1n31lh1x7elACd3,,,,,57.0478,-135.32,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Arizona|Alabama|Arkansas|Alaska|Other,,65,Female,,Male|Female|Other|Prefer not to tell,White,,Middle Easterners and North Africans|White|Latino or Hispanic|American Indian and Alaska Native|Black or African American|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Master's degree,,Very likely,,ranked-choice voting,3,2,4,1,Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian),3,2,4,1,Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Nick Begich (Registered Republican)|Chris Bye (Registered Libertarian),1,3,2,4,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),1,3,2,4,Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican),"I love it. I don’t have to vote for the least of the evils; I can vote for who I really want to win. Also, the current power brokers, the parties, have just lost their influence. ",,,,6347b129-7f75-d28e-b750-0331c90d5a39,,708,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko)"
10/13/2022 0:48,10/13/2022 0:50,IP Address,69.178.36.196,100,161,TRUE,10/13/2022 0:50,R_1mVNOxvJIWvTpuw,,,,,61.2049,-149.8096,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Other,,Arkansas|Arizona|Alabama|Alaska|Other,No. I accidentally chose the wrong answer,26,Female,,Male|Female|Other|Prefer not to tell,Asian and Pacific Islanders,,Asian and Pacific Islanders|American Indian and Alaska Native|Latino or Hispanic|White|Black or African American|Middle Easterners and North Africans|Other,Democrat,,Not very strong Democrat,,,Associate degree,,Very likely,,ranked-choice voting,2,3,4,1,Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican)|Chris Bye  (Registered Libertarian)|Sarah Palin  (Registered Republican),2,3,4,1,Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Chris Bye (Registered Libertarian)|Mary S. Peltola (Registered Democrat),1,4,2,3,Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),1,4,2,3,Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican)|Kelly C. Tshibaka (Registered Republican),I feel that rank choice voting is the best way to get all the perspective of voters. ,,,,6347b458-88c9-55bd-ad35-7a2fb3811a48,,861,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/13/2022 1:32,10/13/2022 1:36,IP Address,72.42.177.205,100,234,TRUE,10/13/2022 1:36,R_24j8E4qIeXEvsMJ,,,,,61.1921,-149.8969,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alaska|Arkansas|Arizona|Alabama|Other,,25,Female,,Male|Female|Other|Prefer not to tell,American Indian and Alaska Native,,Latino or Hispanic|Middle Easterners and North Africans|American Indian and Alaska Native|White|Black or African American|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,High school diploma or equivalent,,Likely,,ranked-choice voting,3,2,4,1,Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Mary S. Peltola  (Registered Democrat),3,2,4,1,Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Nick Begich (Registered Republican)|Sarah Palin (Registered Republican),1,4,2,3,Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Buzz A. Kelley (Registered Republican),1,4,2,3,Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat),I think it's an efficient way to collect the opinions and candidate choices from voters,,,,6347bed1-5519-3911-b76c-b31c8fab4be1,,1052,26899817,"Mozilla/5.0 (Linux; Android 11; SM-A025V Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/105.0.5195.79 Mobile Safari/537.36"
10/13/2022 9:28,10/13/2022 9:32,IP Address,209.165.142.75,100,251,TRUE,10/13/2022 9:32,R_3scU7vyhCaGB3qr,,,,,61.0988,-149.8077,anonymous,EN,0.800000012,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Alaska|Arkansas|Arizona|Alabama|Other,,38,Female,,Female|Male|Other|Prefer not to tell,White,,American Indian and Alaska Native|Asian and Pacific Islanders|Latino or Hispanic|White|Middle Easterners and North Africans|Black or African American|Other,Republican,,,Strong Republican,,High school diploma or equivalent,,Unlikely,,ranked-choice voting,1,4,2,3,Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian)|Mary S. Peltola  (Registered Democrat)|Nick Begich  (Registered Republican),1,4,2,3,Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian),4,1,3,2,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican),4,1,3,2,Buzz A. Kelley (Registered Republican)|Kelly C. Tshibaka (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Lisa Murkowski (Registered Republican),Not good. Too easy to cheat and these politicians who cannot read no soliciting signs on doors don’t deserve to be in office. Just shows they don’t listen to their people. ,,,,63482e7b-653e-cfd5-c23f-5ec4e959501d,,1352,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/11/2022 23:42,10/15/2022 23:33,IP Address,76.88.252.5,100,345043,TRUE,10/15/2022 23:33,R_2uCVxG4A8mxF1fu,,,,,33.6719,-116.3032,anonymous,EN,1,,0,5,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Alaska,,Alabama|Arizona|Arkansas|Alaska|Other,,40,Female,,Male|Female|Other|Prefer not to tell,White,,Middle Easterners and North Africans|American Indian and Alaska Native|Asian and Pacific Islanders|Black or African American|Latino or Hispanic|White|Other,Democrat,,Strong Democrat,,,Master's degree,,Very likely,,ranked-choice voting,,,,1,Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Sarah Palin  (Registered Republican)|Chris Bye  (Registered Libertarian),2,3,4,1,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican),1,,2,,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),1,3,2,4,Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican),"I'm interested to use it.  I think it will help me feel like my vote is definitely going to count.  If not for my first choice, then at least for my second.",,,,6346536d-3c72-ab00-d400-4aa4dfad6bec,,1025,26899817,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
10/19/2022 9:24,10/19/2022 9:31,IP Address,107.127.39.23,100,416,TRUE,10/19/2022 9:31,R_1FQGOXveXIAYJQy,,,,,37.751,-97.822,anonymous,EN,0.899999976,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Arizona,,Alaska|Arizona|Alabama|Arkansas|Other,No. I accidentally chose the wrong answer,20,Male,,Male|Female|Other|Prefer not to tell,Latino or Hispanic,,American Indian and Alaska Native|Black or African American|Latino or Hispanic|Asian and Pacific Islanders|White|Middle Easterners and North Africans|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Very likely,,ranked-choice voting,4,1,3,2,Nick Begich  (Registered Republican)|Sarah Palin  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian),1,3,4,2,Nick Begich (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian)|Sarah Palin (Registered Republican),1,3,4,2,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Buzz A. Kelley (Registered Republican)|Lisa Murkowski (Registered Republican),3,2,1,4,Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican),i feel like choices voting is critical because so you know what your actually voting for and you don’t later regret your decision.,,,,635016a9-79ea-13c6-aa4f-f6e886b0b893,,1156,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
10/19/2022 9:30,10/19/2022 9:43,IP Address,209.165.175.34,100,835,TRUE,10/19/2022 9:43,R_a5kbjK3g7U90Xu1,,,,,61.1783,-149.9507,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Alaska,,Arkansas|Alabama|Alaska|Arizona|Other,,34,Female,,Female|Male|Other|Prefer not to tell,Black or African American,,Middle Easterners and North Africans|Asian and Pacific Islanders|Latino or Hispanic|American Indian and Alaska Native|Black or African American|White|Other,Independent,,,,Closer to the Democratic Party,Some college but no degree,,Likely,,ranked-choice voting,3,2,1,4,Sarah Palin  (Registered Republican)|Nick Begich  (Registered Republican)|Mary S. Peltola  (Registered Democrat)|Chris Bye  (Registered Libertarian),3,2,1,4,Nick Begich (Registered Republican)|Sarah Palin (Registered Republican)|Mary S. Peltola (Registered Democrat)|Chris Bye (Registered Libertarian),1,,2,,Patricia R. Chesbro (Registered Democrat)|Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican),1,4,2,3,Kelly C. Tshibaka (Registered Republican)|Lisa Murkowski (Registered Republican)|Buzz A. Kelley (Registered Republican)|Patricia R. Chesbro (Registered Democrat),"I felt that it wqs easier becuase i wqs abke to answer thrbway my brain percieved the options availabke which wqs more towards process of elimination. For example inkmkw who i will not vote for, sobuwing this method i was able to cleqely differentiate the potential candidates that remained. ",,,,635017d1-5a68-ee1d-caa6-ebbe80d0df9e,,1156,26899817,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
