StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,A0,A1,A1_DO,A2,A2_DO,A3,A4,A4_DO,A5o,A5o_5_TEXT,A5o_DO,A6o,B1,B2,B2_3_TEXT,B2_DO,B3,B3_5_TEXT,B3_DO,B4,B4_4_TEXT,B4d,B4r,B4i,B5,B5_13_TEXT,B6,B6_11_TEXT,A7o,C1_1,C1_2,C1_3,C1_4,C1_5,C1_6,C1_7,C1_8,C1_17,C1_18,C1_DO,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_17,C2_18,C2_DO,D1,sfOpportunityName,sfSupportType,sfCaseId,rid,pid,SUPPLIER_ID,SUPNAME,UserAgent
2022-10-22 20:16:33,2022-10-22 20:22:23,IP Address,69.209.13.123,100,350,True,2022-10-22 20:22:23,R_3D5QHKhVbmXCmmI,,,,,37.7794,-122.2178,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Omaha|Orland|Oakland|Other,,36,Female,,Male|Female|Other|Prefer not to tell,Latino or Hispanic,,Asian and Pacific Islanders|Latino or Hispanic|White|American Indian and Alaska Native|Black or African American|Middle Easterners and North Africans|Other,Democrat,,Strong Democrat,,,Associate degree,,Very likely,,ranked-choice voting,,2,,,,3,1,,,,Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Seneca Scott (Small Business Owner)|Allyssa Victory Villanueva (Civil Rights Attorney),3,4,8,10,5,2,1,9,6,7,Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney),"It's simple and to the point ",,,,6354a389-20b5-234c-2782-5cf300f90641,,861,26904257,"Mozilla/5.0 (Linux; Android 11; BE2025 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36"
2022-10-23 00:22:58,2022-10-23 00:29:10,IP Address,23.119.48.133,100,372,True,2022-10-23 00:29:11,R_2ZBkWF4i46YUMk0,,,,,27.6349,-97.3103,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Ontario|Orland|Oakland|Other,,31,Male,,Female|Male|Other|Prefer not to tell,White,,Black or African American|White|Middle Easterners and North Africans|American Indian and Alaska Native|Latino or Hispanic|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,taagepera-shugart system,2,,1,,3,,,,,,John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Allyssa Victory Villanueva (Civil Rights Attorney),8,2,1,3,4,5,9,10,6,7,John Reimann (Retired Carpenter)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Tyron C. Jordan (Legal Assistant),Offer no advice.,,,,6354dd76-c34d-4076-1c8a-06bab7c8b51f,,1352,26904257,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2022-10-23 06:10:11,2022-10-23 06:38:16,IP Address,172.58.155.138,100,1684,True,2022-10-23 06:38:16,R_3HLnOahszuUDTQB,,,,,35.2296,-80.843,anonymous,EN,1,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Oakland|Orland|Ontario|Omaha|Other,,42,Male,,Male|Female|Other|Prefer not to tell,White,,American Indian and Alaska Native|Middle Easterners and North Africans|Asian and Pacific Islanders|Black or African American|Latino or Hispanic|White|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,2,3,,,,,,1,,Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Sheng Thao (Oakland City Councilmember)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist),6,9,5,8,2,4,7,10,1,3,John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant),Rank-choice voting is a good method. Because it is a modern voting system.,,,,63552f16-2d6b-37f4-5638-aebbcbf73ebb,,1468,26904257,"Mozilla/5.0 (Linux; Android 12; SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36"
2022-10-23 12:24:32,2022-10-23 12:31:37,IP Address,166.205.87.73,100,425,True,2022-10-23 12:31:38,R_ZIuibYnP3TvFZmN,,,,,37.7428,-122.1745,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Ontario|Oakland|Orland|Omaha|Other,,28,Male,,Female|Male|Other|Prefer not to tell,White,,American Indian and Alaska Native|Latino or Hispanic|Middle Easterners and North Africans|White|Black or African American|Asian and Pacific Islanders|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Very likely,,ranked-choice voting,,2,,,3,,1,,,,Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant),7,2,5,10,3,8,1,6,9,4,Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Allyssa Victory Villanueva (Civil Rights Attorney)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|John Reimann (Retired Carpenter),"Civil rights and maintaining our basic human rights is what I care for most. I don’t want it taken away from us ",,,,63558658-e3b3-49df-549e-d1d2029eca2c,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-23 15:07:01,2022-10-23 15:21:04,IP Address,73.222.103.35,100,842,True,2022-10-23 15:21:04,R_8tR0jqqkxrbdHrz,,,,,37.0609,-122.0198,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Oakland|Ontario|Orland|Other,,18,Male,,Female|Male|Other|Prefer not to tell,Latino or Hispanic,,White|Asian and Pacific Islanders|Latino or Hispanic|Black or African American|American Indian and Alaska Native|Middle Easterners and North Africans|Other,Independent,,,,Closer to the Democratic Party,High school diploma or equivalent,,Very likely,,ranked-choice voting,,,2,,1,,3,,,,Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant),9,6,2,10,1,4,3,8,7,5,Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer),"I like ranked choice voting because I feel like it gives more candidates a chance who would not normally be able to compete. There might also be several qualified candidates that I like and want to make it known that I support them. ",,,,6355acef-7b7c-b149-e9b2-16561f8c35b9,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-23 17:53:00,2022-10-23 17:57:59,IP Address,142.254.81.56,100,298,True,2022-10-23 17:58:00,R_UxX21u19bSBhP5T,,,,,37.8487,-122.2209,anonymous,EN,0.800000011920929,,0,0,,Yes,Yes,Yes|No,I understand,I understand|I do not understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Oakland|Orland|Omaha|Ontario|Other,,22,Female,,Female|Male|Other|Prefer not to tell,White,,Black or African American|Asian and Pacific Islanders|American Indian and Alaska Native|Latino or Hispanic|Middle Easterners and North Africans|White|Other,Democrat,,Strong Democrat,,,Associate degree,,Very likely,,ranked-choice voting,,,3,,2,,,,,1,John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant)|Ignacio De La Fuente (Business Solution Strategist),7,6,2,9,3,5,4,10,8,1,Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Gregory Hodge (Non-Profit Executive)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver),"I think it’s good. It gives you a chance to show who your next favorite people are are who your least favorite are. Giving an answer that’s less black and white ",,,,6355d39e-4300-a8bc-cdb2-955926c88a03,,1156,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-23 19:28:01,2022-10-23 19:34:54,IP Address,24.23.228.50,100,413,True,2022-10-23 19:34:55,R_9LTTYgmteR4KKzv,,,,,37.7794,-122.2178,anonymous,EN,1,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Ontario|Oakland|Omaha|Orland|Other,,53,Female,,Male|Female|Other|Prefer not to tell,Asian and Pacific Islanders,,Middle Easterners and North Africans|Asian and Pacific Islanders|American Indian and Alaska Native|Latino or Hispanic|White|Black or African American|Other,Independent,,,,Closer to the Republican Party,Some college but no degree,,Very likely,,ranked-choice voting,,,,2,,1,3,,,,Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist),6,3,5,9,2,10,8,7,1,4,Tyron C. Jordan (Legal Assistant)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson),Don’t care for it,,,,6355e9c1-f9de-e69a-28c5-648b7fc07b1c,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-24 01:49:11,2022-10-24 02:01:09,IP Address,172.58.243.220,100,717,True,2022-10-24 02:01:09,R_24imBv2qt3wazWQ,,,,,38.9208,-77.036,anonymous,EN,0.10000000149011612,,0,5,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Orland|Ontario|Oakland|Other,,62,Female,,Female|Male|Other|Prefer not to tell,White,,Middle Easterners and North Africans|Black or African American|American Indian and Alaska Native|White|Asian and Pacific Islanders|Latino or Hispanic|Other,Republican,,,Strong Republican,,Master's degree,,Very likely,,ranked-choice voting,,,,,3,2,,1,,,Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Tyron C. Jordan (Legal Assistant)|Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner),5,3,9,7,1,4,10,2,8,6,Ignacio De La Fuente (Business Solution Strategist)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter),It very good and provide unique experience that I really like and make me interested.,,,,6356437c-efa2-5622-81e4-d4e190c03b48,,1352,26904257,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0
2022-10-24 10:33:46,2022-10-24 10:37:21,IP Address,172.58.32.55,100,215,True,2022-10-24 10:37:22,R_DdUBdfE1BBR2yrf,,,,,37.7585,-122.1856,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,Yes|No,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Omaha|Oakland|Ontario|Orland|Other,,21,Male,,Female|Male|Other|Prefer not to tell,Black or African American,,White|Middle Easterners and North Africans|Latino or Hispanic|Black or African American|Asian and Pacific Islanders|American Indian and Alaska Native|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Very likely,,proportional representation,1,,,,,3,2,,,,Peter Y. Liu (Entertainer)|Seneca Scott (Small Business Owner)|Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Sheng Thao (Oakland City Councilmember)|Gregory Hodge (Non-Profit Executive)|Treva D. Reid (Councilmember/Senior Caregiver)|Loren Manuel Taylor (Councilmember/Small Businessperson),7,5,8,4,6,1,2,9,10,3,Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Gregory Hodge (Non-Profit Executive)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Loren Manuel Taylor (Councilmember/Small Businessperson)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant),"I feel that way because, me just looking at all the stuff and commercials that’s who I like and who I don’t like ",,,,6356be6a-6d2f-8418-1380-7b1d6b828470,,708,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-24 11:30:56,2022-10-24 11:37:12,IP Address,209.129.224.30,100,376,True,2022-10-24 11:37:13,R_3hmAXZWPcYnaJTu,,,,,38.4782,-122.7475,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,No|Yes,Oakland,,Omaha|Oakland|Ontario|Orland|Other,,42,Female,,Female|Male|Other|Prefer not to tell,White,,Asian and Pacific Islanders|Black or African American|Middle Easterners and North Africans|White|American Indian and Alaska Native|Latino or Hispanic|Other,Democrat,,Strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,,,,2,,3,1,,,,Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|Tyron C. Jordan (Legal Assistant)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Ignacio De La Fuente (Business Solution Strategist)|Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter),3,5,7,6,8,10,4,2,1,9,Ignacio De La Fuente (Business Solution Strategist)|Allyssa Victory Villanueva (Civil Rights Attorney)|Gregory Hodge (Non-Profit Executive)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Peter Y. Liu (Entertainer)|Treva D. Reid (Councilmember/Senior Caregiver)|Sheng Thao (Oakland City Councilmember),"I don't think existing councilmembers have been doing a good job in Oakland so I ranked them last. ",,,,6356cbc6-3b31-029c-56cd-9693d6991664,,861,26904257,"Mozilla/5.0 (X11; CrOS aarch64 14989.85.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
2022-10-24 14:58:26,2022-10-24 15:03:52,IP Address,99.82.195.159,100,326,True,2022-10-24 15:03:53,R_Qm4FYnHv8DnsXe1,,,,,37.7428,-122.1745,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,Very interested,Yes,No|Yes,Oakland,,Omaha|Oakland|Orland|Ontario|Other,,18,Male,,Male|Female|Other|Prefer not to tell,Black or African American,,Middle Easterners and North Africans|White|American Indian and Alaska Native|Latino or Hispanic|Black or African American|Asian and Pacific Islanders|Other,Democrat,,Not very strong Democrat,,,Bachelor's degree,,Very likely,,ranked-choice voting,2,3,,,,,,,,1,Treva D. Reid (Councilmember/Senior Caregiver)|Gregory Hodge (Non-Profit Executive)|Seneca Scott (Small Business Owner)|Tyron C. Jordan (Legal Assistant)|John Reimann (Retired Carpenter)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Sheng Thao (Oakland City Councilmember)|Allyssa Victory Villanueva (Civil Rights Attorney)|Peter Y. Liu (Entertainer)|Ignacio De La Fuente (Business Solution Strategist),6,4,8,10,9,2,1,5,7,3,Ignacio De La Fuente (Business Solution Strategist)|Gregory Hodge (Non-Profit Executive)|John Reimann (Retired Carpenter)|Tyron C. Jordan (Legal Assistant)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Peter Y. Liu (Entertainer)|Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Allyssa Victory Villanueva (Civil Rights Attorney),"I feel like the way for voting in my area ",,,,6356fc34-721f-74fb-1031-ea8de3340cfe,,1156,26904257,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
2022-10-24 16:15:52,2022-10-24 16:24:21,IP Address,104.57.71.179,100,509,True,2022-10-24 16:24:21,R_2SoS6DSYYt41EWF,,,,,37.8084,-122.2846,anonymous,EN,0.8999999761581421,,0,0,,Yes,Yes,No|Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",Yes,Yes|No,Oakland,,Oakland|Orland|Ontario|Omaha|Other,,41,Male,,Female|Male|Other|Prefer not to tell,Black or African American,,Asian and Pacific Islanders|Black or African American|White|Latino or Hispanic|Middle Easterners and North Africans|American Indian and Alaska Native|Other,Democrat,,Strong Democrat,,,Some college but no degree,,Very likely,,ranked-choice voting,,,,,3,,2,,,1,Sheng Thao (Oakland City Councilmember)|Seneca Scott (Small Business Owner)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Treva D. Reid (Councilmember/Senior Caregiver)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer)|Loren Manuel Taylor (Councilmember/Small Businessperson),2,9,4,10,5,6,1,7,8,3,Sheng Thao (Oakland City Councilmember)|Loren Manuel Taylor (Councilmember/Small Businessperson)|Seneca Scott (Small Business Owner)|Treva D. Reid (Councilmember/Senior Caregiver)|Allyssa Victory Villanueva (Civil Rights Attorney)|John Reimann (Retired Carpenter)|Ignacio De La Fuente (Business Solution Strategist)|Tyron C. Jordan (Legal Assistant)|Gregory Hodge (Non-Profit Executive)|Peter Y. Liu (Entertainer),It pretty efficient,,,,63570e9f-fdc7-00cd-32aa-4d4a9fc93e27,,1156,26904257,"Mozilla/5.0 (Linux; Android 12; moto g stylus 5G Build/S2RE32.29-16-1-5-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/106.0.5249.126 Mobile Safari/537.36"
